Branch,Visit Id,Visit Date Time,Visit Score,Recommend Score,Area,Comments,Visit Summary,Answer,Visit Type,Visit Source,Feedback Category
FC Oxford,20437601,2026-03-18 18:30:00,100.0,10.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Reservation,Yes
FC Oxford,20437601,2026-03-18 18:30:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Reservation,Yes
FC Oxford,20437601,2026-03-18 18:30:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Reservation,Yes
FC Oxford,20437601,2026-03-18 18:30:00,100.0,10.0,Steve Beck,"",,Word of mouth,Guest Survey,Reservation,Yes
FC Oxford,20437601,2026-03-18 18:30:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Reservation,Yes
FC Oxford,20437601,2026-03-18 18:30:00,100.0,10.0,Steve Beck,Great fun,,10,Guest Survey,Reservation,Yes
FC Oxford,20437601,2026-03-18 18:30:00,100.0,10.0,Steve Beck,"Very good value for money … a fun, different evening",,"",Guest Survey,Reservation,Yes
FC Oxford,20447042,2026-03-20 10:40:00,100.0,,Steve Beck,"Brilliant if you love darts and fun games! Staff are great, too 👍😀👌","","",Social Review,Google,
FC Oxford,20460184,2026-03-20 18:00:00,97.6,10.0,Steve Beck,"",,4,Guest Survey,Reservation,No
FC Oxford,20460184,2026-03-20 18:00:00,97.6,10.0,Steve Beck,"",,5,Guest Survey,Reservation,No
FC Oxford,20460184,2026-03-20 18:00:00,97.6,10.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Reservation,No
FC Oxford,20460184,2026-03-20 18:00:00,97.6,10.0,Steve Beck,"",,I've been before,Guest Survey,Reservation,No
FC Oxford,20460184,2026-03-20 18:00:00,97.6,10.0,Steve Beck,"",,No,Guest Survey,Reservation,No
FC Oxford,20460184,2026-03-20 18:00:00,97.6,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Reservation,No
FC Oxford,20460184,2026-03-20 18:00:00,97.6,10.0,Steve Beck,"",,Team attentiveness,Guest Survey,Reservation,No
FC Oxford,20460184,2026-03-20 18:00:00,97.6,10.0,Steve Beck,"",,Word of mouth,Guest Survey,Reservation,No
FC Oxford,20460184,2026-03-20 18:00:00,97.6,10.0,Steve Beck,"",,Yes,Guest Survey,Reservation,No
FC Oxford,20460184,2026-03-20 18:00:00,97.6,10.0,Steve Beck,Excellent experience with great staff,,10,Guest Survey,Reservation,No
FC Oxford,20461542,2026-03-21 15:30:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Other,No
FC Oxford,20461542,2026-03-21 15:30:00,100.0,10.0,Steve Beck,"",,Atmosphere,Guest Survey,Other,No
FC Oxford,20461542,2026-03-21 15:30:00,100.0,10.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Other,No
FC Oxford,20461542,2026-03-21 15:30:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Other,No
FC Oxford,20461542,2026-03-21 15:30:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,No
FC Oxford,20461542,2026-03-21 15:30:00,100.0,10.0,Steve Beck,"",,Wanted to try something new,Guest Survey,Other,No
FC Oxford,20461542,2026-03-21 15:30:00,100.0,10.0,Steve Beck,"",,Word of mouth,Guest Survey,Other,No
FC Oxford,20461542,2026-03-21 15:30:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Other,No
FC Oxford,20461542,2026-03-21 15:30:00,100.0,10.0,Steve Beck,"He was so lovely and welcoming, took the time to talk to us and take our order, always checking up on us to see if we needed anything else/seeing if we had a good time",,Yes,Guest Survey,Other,No
FC Oxford,20461542,2026-03-21 15:30:00,100.0,10.0,Steve Beck,I had such a great time!!!! Isaiah is so lovely and was so welcoming!,,10,Guest Survey,Other,No
FC Oxford,20461542,2026-03-21 15:30:00,100.0,10.0,Steve Beck,Isaiah,,"",Guest Survey,Other,No
FC Oxford,20461544,2026-03-21 19:00:00,80.6,3.0,Steve Beck,"",,5,Guest Survey,Other,Yes
FC Oxford,20461544,2026-03-21 19:00:00,80.6,3.0,Steve Beck,"",,Friend or colleague recommendation,Guest Survey,Other,Yes
FC Oxford,20461544,2026-03-21 19:00:00,80.6,3.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Other,Yes
FC Oxford,20461544,2026-03-21 19:00:00,80.6,3.0,Steve Beck,"",,No,Guest Survey,Other,Yes
FC Oxford,20461544,2026-03-21 19:00:00,80.6,3.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,Yes
FC Oxford,20461544,2026-03-21 19:00:00,80.6,3.0,Steve Beck,"",,Team friendliness,Guest Survey,Other,Yes
FC Oxford,20461544,2026-03-21 19:00:00,80.6,3.0,Steve Beck,"",,Word of mouth,Guest Survey,Other,Yes
FC Oxford,20461544,2026-03-21 19:00:00,80.6,3.0,Steve Beck,"",,Yes,Guest Survey,Other,Yes
FC Oxford,20461544,2026-03-21 19:00:00,80.6,3.0,Steve Beck,Great,,3,Guest Survey,Other,Yes
FC Oxford,20461544,2026-03-21 19:00:00,80.6,3.0,Steve Beck,Isaiah,,"",Guest Survey,Other,Yes
FC Oxford,20461544,2026-03-21 19:00:00,80.6,3.0,Steve Beck,Isaiah was very attentive and came to refill drinks regularly,,Yes,Guest Survey,Other,Yes
FC Oxford,20461544,2026-03-21 19:00:00,80.6,3.0,Steve Beck,Keep up the good work,,"",Guest Survey,Other,Yes
FC Oxford,20462632,2026-03-21 21:00:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Other,No
FC Oxford,20462632,2026-03-21 21:00:00,100.0,10.0,Steve Beck,"",,Friend or colleague recommendation,Guest Survey,Other,No
FC Oxford,20462632,2026-03-21 21:00:00,100.0,10.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Other,No
FC Oxford,20462632,2026-03-21 21:00:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Other,No
FC Oxford,20462632,2026-03-21 21:00:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,No
FC Oxford,20462632,2026-03-21 21:00:00,100.0,10.0,Steve Beck,"",,Team friendliness,Guest Survey,Other,No
FC Oxford,20462632,2026-03-21 21:00:00,100.0,10.0,Steve Beck,"",,Word of mouth,Guest Survey,Other,No
FC Oxford,20462632,2026-03-21 21:00:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Other,No
FC Oxford,20462632,2026-03-21 21:00:00,100.0,10.0,Steve Beck,Isaiah,,"",Guest Survey,Other,No
FC Oxford,20462632,2026-03-21 21:00:00,100.0,10.0,Steve Beck,"Isaiah was a brilliant server, would 1000% come back if i knew he would be my server. He was extremely polite and attentive to our needs.",,Yes,Guest Survey,Other,No
FC Oxford,20462632,2026-03-21 21:00:00,100.0,10.0,Steve Beck,"isaiah was our server for the night, he was extremely attentive and friendly. He made our night extra special! Best server ever!",,10,Guest Survey,Other,No
FC Oxford,20462726,2026-03-21 21:00:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Other,No
FC Oxford,20462726,2026-03-21 21:00:00,100.0,10.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Other,No
FC Oxford,20462726,2026-03-21 21:00:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Other,No
FC Oxford,20462726,2026-03-21 21:00:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,No
FC Oxford,20462726,2026-03-21 21:00:00,100.0,10.0,Steve Beck,"",,Speed of service,Guest Survey,Other,No
FC Oxford,20462726,2026-03-21 21:00:00,100.0,10.0,Steve Beck,"",,Wanted to try something new,Guest Survey,Other,No
FC Oxford,20462726,2026-03-21 21:00:00,100.0,10.0,Steve Beck,"",,Word of mouth,Guest Survey,Other,No
FC Oxford,20462726,2026-03-21 21:00:00,100.0,10.0,Steve Beck,Henry,,"",Guest Survey,Other,No
FC Oxford,20462726,2026-03-21 21:00:00,100.0,10.0,Steve Beck,V quick service made sure everything was okay. He was very sweet but looked distant at time?,,Yes,Guest Survey,Other,No
FC Oxford,20462726,2026-03-21 21:00:00,100.0,10.0,Steve Beck,V quick service never seen it like it before,,10,Guest Survey,Other,No
FC Oxford,20462760,2026-03-21 20:00:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Other,No
FC Oxford,20462760,2026-03-21 20:00:00,100.0,10.0,Steve Beck,"",,I've been before,Guest Survey,Other,No
FC Oxford,20462760,2026-03-21 20:00:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Other,No
FC Oxford,20462760,2026-03-21 20:00:00,100.0,10.0,Steve Beck,"",,Not important,Guest Survey,Other,No
FC Oxford,20462760,2026-03-21 20:00:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,No
FC Oxford,20462760,2026-03-21 20:00:00,100.0,10.0,Steve Beck,"",,Team friendliness,Guest Survey,Other,No
FC Oxford,20462760,2026-03-21 20:00:00,100.0,10.0,Steve Beck,"",,Word of mouth,Guest Survey,Other,No
FC Oxford,20462760,2026-03-21 20:00:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Other,No
FC Oxford,20462760,2026-03-21 20:00:00,100.0,10.0,Steve Beck,Fast service and really friendly,,Yes,Guest Survey,Other,No
FC Oxford,20462760,2026-03-21 20:00:00,100.0,10.0,Steve Beck,Isaiah,,"",Guest Survey,Other,No
FC Oxford,20462760,2026-03-21 20:00:00,100.0,10.0,Steve Beck,The service was great,,10,Guest Survey,Other,No
FC Oxford,20486422,2026-03-22 17:30:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Reservation,No
FC Oxford,20486422,2026-03-22 17:30:00,100.0,10.0,Steve Beck,"",,Gaming,Guest Survey,Reservation,No
FC Oxford,20486422,2026-03-22 17:30:00,100.0,10.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Reservation,No
FC Oxford,20486422,2026-03-22 17:30:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Reservation,No
FC Oxford,20486422,2026-03-22 17:30:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Reservation,No
FC Oxford,20486422,2026-03-22 17:30:00,100.0,10.0,Steve Beck,"",,Wanted to try something new,Guest Survey,Reservation,No
FC Oxford,20486422,2026-03-22 17:30:00,100.0,10.0,Steve Beck,"",,Word of mouth,Guest Survey,Reservation,No
FC Oxford,20486422,2026-03-22 17:30:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Reservation,No
FC Oxford,20486422,2026-03-22 17:30:00,100.0,10.0,Steve Beck,Absolutely brilliant fun,,"",Guest Survey,Reservation,No
FC Oxford,20486422,2026-03-22 17:30:00,100.0,10.0,Steve Beck,"Brilliant fun, highly recommend.",,10,Guest Survey,Reservation,No
FC Oxford,20489773,2026-03-23 17:36:00,100.0,,Steve Beck,"What a great venue! As a dart lover I found this to be a great set up, with different dart games that were easy to follow and understand. The individual dart boards had their own quirky area. As a group of 4 people we throughly enjoyed our 90 minutes session. Pre-booking is highly advised. At £13 pp for the session we found great value for money.We shared a food platter, which was varied and delicious 😋The cocktail menu was excellent and the boys enjoyed beers and fizz.The outside rooftop area was also a nice touch, great space to chill.Whether you are a darts fan or not, this activity is such great fun.We found all the staff friendly and helpful throughout the venue. I'll definitely be returning.","","",Social Review,Google,
FC Oxford,20490257,2026-03-23 21:00:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Other,No
FC Oxford,20490257,2026-03-23 21:00:00,100.0,10.0,Steve Beck,"",,Friend or colleague recommendation,Guest Survey,Other,No
FC Oxford,20490257,2026-03-23 21:00:00,100.0,10.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Other,No
FC Oxford,20490257,2026-03-23 21:00:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Other,No
FC Oxford,20490257,2026-03-23 21:00:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,No
FC Oxford,20490257,2026-03-23 21:00:00,100.0,10.0,Steve Beck,"",,Team attentiveness,Guest Survey,Other,No
FC Oxford,20490257,2026-03-23 21:00:00,100.0,10.0,Steve Beck,"",,Word of mouth,Guest Survey,Other,No
FC Oxford,20490257,2026-03-23 21:00:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Other,No
FC Oxford,20490257,2026-03-23 21:00:00,100.0,10.0,Steve Beck,Tom,,"",Guest Survey,Other,No
FC Oxford,20490257,2026-03-23 21:00:00,100.0,10.0,Steve Beck,Was an amazing venue for a staff night out,,10,Guest Survey,Other,No
FC Oxford,20490257,2026-03-23 21:00:00,100.0,10.0,Steve Beck,was very friendly,,Yes,Guest Survey,Other,No
FC Oxford,20490258,2026-03-23 20:00:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Other,No
FC Oxford,20490258,2026-03-23 20:00:00,100.0,10.0,Steve Beck,"",,Friend or colleague recommendation,Guest Survey,Other,No
FC Oxford,20490258,2026-03-23 20:00:00,100.0,10.0,Steve Beck,"",,Gaming,Guest Survey,Other,No
FC Oxford,20490258,2026-03-23 20:00:00,100.0,10.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Other,No
FC Oxford,20490258,2026-03-23 20:00:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Other,No
FC Oxford,20490258,2026-03-23 20:00:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,No
FC Oxford,20490258,2026-03-23 20:00:00,100.0,10.0,Steve Beck,"",,Word of mouth,Guest Survey,Other,No
FC Oxford,20490258,2026-03-23 20:00:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Other,No
FC Oxford,20490258,2026-03-23 20:00:00,100.0,10.0,Steve Beck,Amazing!!,,10,Guest Survey,Other,No
FC Oxford,20490258,2026-03-23 20:00:00,100.0,10.0,Steve Beck,"Amazing, would recommend to my customers",,"",Guest Survey,Other,No
FC Oxford,20490259,2026-03-23 21:00:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Other,No
FC Oxford,20490259,2026-03-23 21:00:00,100.0,10.0,Steve Beck,"",,Friend or colleague recommendation,Guest Survey,Other,No
FC Oxford,20490259,2026-03-23 21:00:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Other,No
FC Oxford,20490259,2026-03-23 21:00:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,No
FC Oxford,20490259,2026-03-23 21:00:00,100.0,10.0,Steve Beck,"",,Team friendliness,Guest Survey,Other,No
FC Oxford,20490259,2026-03-23 21:00:00,100.0,10.0,Steve Beck,"",,Very important,Guest Survey,Other,No
FC Oxford,20490259,2026-03-23 21:00:00,100.0,10.0,Steve Beck,"",,Word of mouth,Guest Survey,Other,No
FC Oxford,20490259,2026-03-23 21:00:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Other,No
FC Oxford,20490259,2026-03-23 21:00:00,100.0,10.0,Steve Beck,Went for a work event all the team were fantastic and the drinks were fab,,10,Guest Survey,Other,No
FC Oxford,20490261,2026-03-23 21:00:00,97.6,9.0,Steve Beck,"",,5,Guest Survey,Other,No
FC Oxford,20490261,2026-03-23 21:00:00,97.6,9.0,Steve Beck,"",,Friend or colleague recommendation,Guest Survey,Other,No
FC Oxford,20490261,2026-03-23 21:00:00,97.6,9.0,Steve Beck,"",,No,Guest Survey,Other,No
FC Oxford,20490261,2026-03-23 21:00:00,97.6,9.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,No
FC Oxford,20490261,2026-03-23 21:00:00,97.6,9.0,Steve Beck,"",,Team attentiveness,Guest Survey,Other,No
FC Oxford,20490261,2026-03-23 21:00:00,97.6,9.0,Steve Beck,"",,Word of mouth,Guest Survey,Other,No
FC Oxford,20490261,2026-03-23 21:00:00,97.6,9.0,Steve Beck,"",,Yes,Guest Survey,Other,No
FC Oxford,20490261,2026-03-23 21:00:00,97.6,9.0,Steve Beck,"",,"Yes, but I'd like to know more",Guest Survey,Other,No
FC Oxford,20490261,2026-03-23 21:00:00,97.6,9.0,Steve Beck,Amazing all round x,,9,Guest Survey,Other,No
FC Oxford,20490261,2026-03-23 21:00:00,97.6,9.0,Steve Beck,"Friendly, attentive and welcoming. Tom explained everything smoothly and was incredible with the service of hosting.",,Yes,Guest Survey,Other,No
FC Oxford,20490261,2026-03-23 21:00:00,97.6,9.0,Steve Beck,Nil.,,"",Guest Survey,Other,No
FC Oxford,20490261,2026-03-23 21:00:00,97.6,9.0,Steve Beck,Tom,,"",Guest Survey,Other,No
FC Oxford,20490263,2026-03-23 21:00:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Other,No
FC Oxford,20490263,2026-03-23 21:00:00,100.0,10.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Other,No
FC Oxford,20490263,2026-03-23 21:00:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Other,No
FC Oxford,20490263,2026-03-23 21:00:00,100.0,10.0,Steve Beck,"",,Other special occasion,Guest Survey,Other,No
FC Oxford,20490263,2026-03-23 21:00:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,No
FC Oxford,20490263,2026-03-23 21:00:00,100.0,10.0,Steve Beck,"",,Team friendliness,Guest Survey,Other,No
FC Oxford,20490263,2026-03-23 21:00:00,100.0,10.0,Steve Beck,"",,Word of mouth,Guest Survey,Other,No
FC Oxford,20490263,2026-03-23 21:00:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Other,No
FC Oxford,20490263,2026-03-23 21:00:00,100.0,10.0,Steve Beck,Absolutely loved it here,,10,Guest Survey,Other,No
FC Oxford,20490263,2026-03-23 21:00:00,100.0,10.0,Steve Beck,"No comment, you guys are great, the varsity club!!!",,"",Guest Survey,Other,No
FC Oxford,20490282,2026-03-23 21:00:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Other,Yes
FC Oxford,20490282,2026-03-23 21:00:00,100.0,10.0,Steve Beck,"",,Extremely important,Guest Survey,Other,Yes
FC Oxford,20490282,2026-03-23 21:00:00,100.0,10.0,Steve Beck,"",,I've been before,Guest Survey,Other,Yes
FC Oxford,20490282,2026-03-23 21:00:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Other,Yes
FC Oxford,20490282,2026-03-23 21:00:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,Yes
FC Oxford,20490282,2026-03-23 21:00:00,100.0,10.0,Steve Beck,"",,Team friendliness,Guest Survey,Other,Yes
FC Oxford,20490282,2026-03-23 21:00:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Other,Yes
FC Oxford,20490282,2026-03-23 21:00:00,100.0,10.0,Steve Beck,"Amazing manager, runs a very tight yet friendly ship",,Yes,Guest Survey,Other,Yes
FC Oxford,20490282,2026-03-23 21:00:00,100.0,10.0,Steve Beck,Deals on shots ;),,"",Guest Survey,Other,Yes
FC Oxford,20490282,2026-03-23 21:00:00,100.0,10.0,Steve Beck,Indeed,,Other,Guest Survey,Other,Yes
FC Oxford,20490282,2026-03-23 21:00:00,100.0,10.0,Steve Beck,"Team were lovely, great ambience, drinks were delicious and wonderful experience all in all. Missing their handsome bartender with the nice eyelashes though",,10,Guest Survey,Other,Yes
FC Oxford,20490282,2026-03-23 21:00:00,100.0,10.0,Steve Beck,Tom,,"",Guest Survey,Other,Yes
FC Oxford,20490288,2026-03-23 21:00:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Other,Yes
FC Oxford,20490288,2026-03-23 21:00:00,100.0,10.0,Steve Beck,"",,I've been before,Guest Survey,Other,Yes
FC Oxford,20490288,2026-03-23 21:00:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Other,Yes
FC Oxford,20490288,2026-03-23 21:00:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,Yes
FC Oxford,20490288,2026-03-23 21:00:00,100.0,10.0,Steve Beck,"",,Speed of service,Guest Survey,Other,Yes
FC Oxford,20490288,2026-03-23 21:00:00,100.0,10.0,Steve Beck,"",,Word of mouth,Guest Survey,Other,Yes
FC Oxford,20490288,2026-03-23 21:00:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Other,Yes
FC Oxford,20490288,2026-03-23 21:00:00,100.0,10.0,Steve Beck,"",,"Yes, but I'd like to know more",Guest Survey,Other,Yes
FC Oxford,20490288,2026-03-23 21:00:00,100.0,10.0,Steve Beck,All of the above it’s always a great experience here and the entire team is wonderful. Tom took is to our booth and Sidra served us.,,10,Guest Survey,Other,Yes
FC Oxford,20490288,2026-03-23 21:00:00,100.0,10.0,Steve Beck,No improvements needed,,"",Guest Survey,Other,Yes
FC Oxford,20500249,2026-03-24 14:30:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Other,No
FC Oxford,20500249,2026-03-24 14:30:00,100.0,10.0,Steve Beck,"",,Friend or colleague recommendation,Guest Survey,Other,No
FC Oxford,20500249,2026-03-24 14:30:00,100.0,10.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Other,No
FC Oxford,20500249,2026-03-24 14:30:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Other,No
FC Oxford,20500249,2026-03-24 14:30:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,No
FC Oxford,20500249,2026-03-24 14:30:00,100.0,10.0,Steve Beck,"",,Team friendliness,Guest Survey,Other,No
FC Oxford,20500249,2026-03-24 14:30:00,100.0,10.0,Steve Beck,"",,Word of mouth,Guest Survey,Other,No
FC Oxford,20500249,2026-03-24 14:30:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Other,No
FC Oxford,20500249,2026-03-24 14:30:00,100.0,10.0,Steve Beck,Had a brilliant afternoon,,10,Guest Survey,Other,No
FC Oxford,20500249,2026-03-24 14:30:00,100.0,10.0,Steve Beck,Isaiah,,"",Guest Survey,Other,No
FC Oxford,20500249,2026-03-24 14:30:00,100.0,10.0,Steve Beck,Very professional & very polite,,Yes,Guest Survey,Other,No
FC Oxford,20500275,2026-03-24 14:30:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Other,No
FC Oxford,20500275,2026-03-24 14:30:00,100.0,10.0,Steve Beck,"",,Birthday,Guest Survey,Other,No
FC Oxford,20500275,2026-03-24 14:30:00,100.0,10.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Other,No
FC Oxford,20500275,2026-03-24 14:30:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Other,No
FC Oxford,20500275,2026-03-24 14:30:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,No
FC Oxford,20500275,2026-03-24 14:30:00,100.0,10.0,Steve Beck,"",,Team friendliness,Guest Survey,Other,No
FC Oxford,20500275,2026-03-24 14:30:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Other,No
FC Oxford,20500275,2026-03-24 14:30:00,100.0,10.0,Steve Beck,Extremely friendly & made us feel welcome Explained games etc,,Yes,Guest Survey,Other,No
